sample_id,db_id,question,score,gold_sql,cate_len_tbls,cate_gold_c,need_high|wrong,need_high|correct,need_mid|wrong,need_mid|correct,need_low|wrong,need_low|correct,need_1|wrong,need_1|correct,need_2|wrong,need_2|correct,need_3+|wrong,need_3+|correct,virtual_table,description,pred_sql,s_sel,s_agg,s_nest,s_cond,s_oth,pm_score,pm_score_rank
train.2135,company_1,Return the first names and last names of employees who earn more than 30000 in salary.,1,"SELECT fname ,  lname FROM employee WHERE salary  >  30000",1,high,False,True,False,False,False,False,False,True,False,False,False,False,"SELECT fname ,  lname FROM employee WHERE salary  >  [PLACEHOLDER-TYPE:NUMBER]",This virtual table describes the first and last names of employees from the 'employee' table who earn a salary greater than a specified amount. The placeholder in the WHERE clause represents the salary threshold.,"SELECT Fname, Lname FROM employee WHERE Salary > 30000;",1.0,1.0,1.0,0.5,1.0,4.5,1
train.2136,company_1,Find the number of employees of each gender whose salary is lower than 50000.,1,"SELECT count(*) ,  sex FROM employee WHERE salary  <  50000 GROUP BY sex",1,high,False,True,False,False,False,False,False,True,False,False,False,False,"SELECT count(*) ,  sex FROM employee WHERE salary  <  [PLACEHOLDER-TYPE:NUMBER] GROUP BY sex","This virtual table provides a count of employees grouped by their gender from the 'employee' table, specifically for those whose salary is below a certain threshold. The placeholder in the WHERE clause represents the salary limit.","SELECT Sex, COUNT(*) AS Number_of_Employees FROM employee WHERE Salary < 50000 GROUP BY Sex;",1.0,1.0,1.0,0.5,1.0,4.5,1
train.2137,company_1,"list the first and last names, and the addresses of all employees in the ascending order of their birth date.",1,"SELECT fname ,  lname ,  address FROM employee ORDER BY Bdate",1,mid,False,False,False,True,False,False,False,True,False,False,False,False,"SELECT fname ,  lname ,  address FROM employee ORDER BY Bdate","This virtual table provides the first name, last name, and home address of employees from the 'employee' table, sorted by their birth date. The ordering allows for a chronological view of employees based on when they were born.","SELECT Fname, Lname, Address FROM employee ORDER BY Bdate ASC;",1.0,1.0,1.0,1.0,1.0,5.0,5
train.2138,local_govt_in_alabama,what are the event details of the services that have the type code 'Marriage'?,1,SELECT T1.event_details FROM EVENTS AS T1 JOIN Services AS T2 ON T1.Service_ID  =  T2.Service_ID WHERE T2.Service_Type_Code  =  'Marriage',2,low,False,False,False,False,False,True,False,False,False,True,False,False,SELECT T1.event_details FROM EVENTS AS T1 JOIN Services AS T2 ON T1.Service_ID  =  T2.Service_ID WHERE T2.Service_Type_Code  =  [PLACEHOLDER-TYPE:STRING],This virtual table describes the details of events from the 'Events' table that are associated with a specific type of service. The placeholder in the WHERE clause represents the service type code.,SELECT Events.Event_Details FROM Events JOIN Services ON Events.Service_ID = Services.Service_ID WHERE Services.Service_Type_Code = 'Marriage';,0.0,1.0,1.0,0.5,1.0,3.5,3
train.2139,local_govt_in_alabama,What are the ids and details of events that have more than one participants?,1,"SELECT T1.event_id ,  T1.event_details FROM EVENTS AS T1 JOIN Participants_in_Events AS T2 ON T1.Event_ID  =  T2.Event_ID GROUP BY T1.Event_ID HAVING count(*)  >  1",2,high,False,True,False,False,False,False,False,False,False,True,False,False,"SELECT T1.event_id ,  T1.event_details FROM EVENTS AS T1 JOIN Participants_in_Events AS T2 ON T1.Event_ID  =  T2.Event_ID GROUP BY T1.Event_ID HAVING count(*)  >  [PLACEHOLDER-TYPE:NUMBER]","This virtual table provides a list of event IDs and their corresponding details from the 'Events' table, specifically for events that have a number of participants exceeding a specified threshold. The placeholder in the HAVING clause represents the minimum count of participants required for the event to be included in the results.","SELECT Events.Event_ID, Events.Event_Details 
FROM Events 
JOIN Participants_in_Events ON Events.Event_ID = Participants_in_Events.Event_ID 
GROUP BY Events.Event_ID 
HAVING COUNT(Participants_in_Events.Participant_ID) > 1;",0.0,0.0,1.0,0.75,1.0,2.75,1
train.2141,local_govt_in_alabama,"What are all the the participant ids, type code and details?",1,"SELECT Participant_ID ,  Participant_Type_Code ,  Participant_Details FROM  Participants",1,mid,False,False,False,True,False,False,False,True,False,False,False,False,"SELECT Participant_ID ,  Participant_Type_Code ,  Participant_Details FROM  Participants","This virtual table describes the unique identifiers, type codes, and details of participants from the 'Participants' table. The query retrieves all relevant information about participants without any filtering conditions.","SELECT Participant_ID, Participant_Type_Code, Participant_Details FROM Participants;",1.0,1.0,1.0,1.0,1.0,5.0,9
train.2142,local_govt_in_alabama,How many participants belong to the type 'Organizer'?,1,SELECT count(*) FROM participants WHERE participant_type_code  =  'Organizer',1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT count(*) FROM participants WHERE participant_type_code  =  [PLACEHOLDER-TYPE:STRING],This virtual table provides the count of participants from the 'Participants' table who belong to a specific participant type. The placeholder in the WHERE clause represents the participant type code.,SELECT COUNT(*) AS Participant_Count FROM Participants WHERE Participant_Type_Code = 'Organizer';,1.0,1.0,1.0,0.5,1.0,4.5,6
train.2143,local_govt_in_alabama,List the type of the services in alphabetical order.,1,SELECT service_type_code FROM services ORDER BY service_type_code,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT service_type_code FROM services ORDER BY service_type_code,"This virtual table provides a list of service type codes from the 'Services' table, ordered alphabetically. The query retrieves all unique service type codes available in the database.",SELECT DISTINCT Service_Type_Code FROM Services ORDER BY Service_Type_Code ASC;,1.0,1.0,1.0,1.0,1.0,5.0,9
train.2144,local_govt_in_alabama,List the service id and details for the events.,1,"SELECT service_id ,  event_details FROM EVENTS",1,low,False,False,False,False,False,True,False,True,False,False,False,False,"SELECT service_id ,  event_details FROM EVENTS",This virtual table describes the service IDs and event details from the 'Events' table. The placeholder in the SELECT statement allows for the retrieval of specific service IDs and their corresponding event details.,"SELECT Events.Service_ID, Events.Event_Details FROM Events;",0.0,1.0,1.0,1.0,1.0,4.0,5
train.2145,local_govt_in_alabama,How many events had participants whose details had the substring 'Dr.',1,SELECT count(*) FROM participants AS T1 JOIN Participants_in_Events AS T2 ON T1.Participant_ID  =  T2.Participant_ID WHERE T1.participant_details LIKE '%Dr.%',2,low,False,False,False,False,False,True,False,False,False,True,False,False,SELECT count(*) FROM participants AS T1 JOIN Participants_in_Events AS T2 ON T1.Participant_ID  =  T2.Participant_ID WHERE T1.participant_details LIKE [PLACEHOLDER-TYPE:STRING],This virtual table provides a count of participants based on specific details from the 'Participants' table who are involved in events. The placeholder in the WHERE clause allows for filtering participants by their details.,"SELECT COUNT(DISTINCT Events.Event_ID) AS Event_Count
FROM Events
JOIN Participants_in_Events ON Events.Event_ID = Participants_in_Events.Event_ID
JOIN Participants ON Participants_in_Events.Participant_ID = Participants.Participant_ID
WHERE Participants.Participant_Details LIKE '%Dr.%';",0.0,1.0,1.0,0.5,1.0,3.5,3
train.2147,local_govt_in_alabama,Which service id and type has the least number of participants?,1,"SELECT T3.service_id ,  T4.Service_Type_Code FROM participants AS T1 JOIN Participants_in_Events AS T2 ON T1.Participant_ID  =  T2.Participant_ID JOIN EVENTS AS T3 ON T2.Event_ID   =  T3.Event_ID JOIN services AS T4 ON T3.service_id  =  T4.service_id GROUP BY T3.service_id ORDER BY count(*) ASC LIMIT 1",3+,high,False,True,False,False,False,False,False,False,False,False,False,True,"SELECT T3.service_id ,  T4.Service_Type_Code FROM participants AS T1 JOIN Participants_in_Events AS T2 ON T1.Participant_ID  =  T2.Participant_ID JOIN EVENTS AS T3 ON T2.Event_ID   =  T3.Event_ID JOIN services AS T4 ON T3.service_id  =  T4.service_id GROUP BY T3.service_id ORDER BY count(*) ASC LIMIT [PLACEHOLDER-TYPE:NUMBER]","This virtual table provides a list of service IDs along with their corresponding service type codes from the 'Services' table. The data is aggregated based on the number of participants involved in each event, allowing for an ordered view of services with the least participation. The placeholder in the LIMIT clause represents the maximum number of results to return.","SELECT S.Service_ID, S.Service_Type_Code FROM Services S LEFT JOIN Events E ON S.Service_ID = E.Service_ID LEFT JOIN Participants_in_Events P ON E.Event_ID = P.Event_ID GROUP BY S.Service_ID, S.Service_Type_Code ORDER BY COUNT(P.Participant_ID) ASC LIMIT 1;",0.5,0.0,1.0,1.0,0.5,3.0,2
train.2148,local_govt_in_alabama,What is the id of the event with the most participants?,1,SELECT Event_ID FROM Participants_in_Events GROUP BY Event_ID ORDER BY count(*) DESC LIMIT 1,1,mid,False,False,False,True,False,False,False,True,False,False,False,False,SELECT Event_ID FROM Participants_in_Events GROUP BY Event_ID ORDER BY count(*) DESC LIMIT [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides a list of event identifiers from the 'Participants_in_Events' table, grouped by event ID. The results are ordered by the number of participants in each event in descending order, allowing users to see which events have the most participants. The placeholder in the LIMIT clause represents the maximum number of event IDs to return.",SELECT Event_ID FROM Participants_in_Events GROUP BY Event_ID ORDER BY COUNT(Participant_ID) DESC LIMIT 1;,1.0,1.0,1.0,1.0,0.5,4.5,6
train.2151,local_govt_in_alabama,How many events did not have any participants?,1,SELECT count(*) FROM EVENTS WHERE event_id NOT IN (SELECT event_id FROM Participants_in_Events),2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT count(*) FROM EVENTS WHERE event_id NOT IN (SELECT event_id FROM Participants_in_Events),"This virtual table provides a count of events from the 'Events' table that do not have any participants associated with them. The query uses a subquery to filter out event IDs that are present in the 'Participants_in_Events' table, ensuring that only events without participants are counted.",SELECT COUNT(*) AS No_Participants FROM Events WHERE Event_ID NOT IN (SELECT Event_ID FROM Participants_in_Events);,1.0,1.0,1.0,0.5,1.0,4.5,6
train.2153,formula_1,What is the name of the race held most recently?,1,SELECT name FROM races ORDER BY date DESC LIMIT 1,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT name FROM races ORDER BY date DESC LIMIT [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides a list of race names from the 'races' table, ordered by the date of the race in descending order. The placeholder in the LIMIT clause allows the user to specify the maximum number of race names to retrieve.",SELECT name FROM races ORDER BY date DESC LIMIT 1;,1.0,1.0,1.0,1.0,1.0,5.0,21
train.2155,formula_1,What is the name and date of the most recent race?,1,"SELECT name ,  date FROM races ORDER BY date DESC LIMIT 1",1,low,False,False,False,False,False,True,False,True,False,False,False,False,"SELECT name ,  date FROM races ORDER BY date DESC LIMIT [PLACEHOLDER-TYPE:NUMBER]","This virtual table provides a list of race names and their corresponding dates from the 'races' table, ordered by date in descending order. The placeholder in the LIMIT clause allows the user to specify the number of recent races to retrieve.","SELECT name, date FROM races ORDER BY date DESC LIMIT 1;",1.0,1.0,1.0,1.0,1.0,5.0,21
train.2157,formula_1,Find the names of all races held in 2017.,1,SELECT name FROM races WHERE YEAR = 2017,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT name FROM races WHERE YEAR = [PLACEHOLDER-TYPE:NUMBER],This virtual table describes the names of races that took place in a specific year from the 'races' table. The placeholder in the WHERE clause represents the year of the race.,SELECT name FROM races WHERE year = 2017;,1.0,1.0,1.0,0.5,1.0,4.5,13
train.2159,formula_1,Find the distinct names of all races held between 2014 and 2017?,1,SELECT DISTINCT name FROM races WHERE YEAR BETWEEN 2014 AND 2017,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT DISTINCT name FROM races WHERE YEAR BETWEEN [PLACEHOLDER-TYPE:NUMBER] AND [PLACEHOLDER-TYPE:NUMBER],This virtual table provides a list of unique race names from the 'races' table that occurred within a specified range of years. The placeholders in the WHERE clause represent the start and end years for filtering the races.,SELECT DISTINCT name FROM races WHERE year BETWEEN 2014 AND 2017;,1.0,1.0,1.0,0.5,1.0,4.5,13
train.2161,formula_1,List the forename and surname of all distinct drivers who once had laptime less than 93000 milliseconds?,1,"SELECT DISTINCT T1.forename ,  T1.surname FROM drivers AS T1 JOIN laptimes AS T2 ON T1.driverid = T2.driverid WHERE T2.milliseconds < 93000",2,mid,False,False,False,True,False,False,False,False,False,True,False,False,"SELECT DISTINCT T1.forename ,  T1.surname FROM drivers AS T1 JOIN laptimes AS T2 ON T1.driverid = T2.driverid WHERE T2.milliseconds < [PLACEHOLDER-TYPE:NUMBER]",This virtual table provides a list of unique first and last names of drivers from the 'drivers' table who have completed a lap in less than a specified time. The placeholder in the WHERE clause represents the maximum lap time in milliseconds that a driver must achieve to be included in the results.,"SELECT DISTINCT d.forename, d.surname 
FROM drivers d 
JOIN lapTimes lt ON d.driverId = lt.driverId 
WHERE lt.time < 93000;",1.0,1.0,1.0,0.5,0.5,4.0,7
